starter_id,target_race_id,track_id,race_date,race_number,distance,distance_id,surface,race_type,purse,registration_number,horse_name,post_position,official_position,field_size,finish_score,is_winner,is_top3,split
LRL_2025-12-12_1_22010064,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,22010064,Buckin' Right,1,2,8,0.8571428571428572,0,1,train
LRL_2025-12-12_1_22011846,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,22011846,Rehoboth Avenue,2,4,8,0.5714285714285714,0,0,train
LRL_2025-12-12_1_21017739,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,21017739,Sippin' Time,3,8,8,0.0,0,0,train
LRL_2025-12-12_1_19002714,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,19002714,Mischief Motion,4,7,8,0.1428571428571429,0,0,train
LRL_2025-12-12_1_22004844,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,22004844,Over My Cents,5,6,8,0.2857142857142857,0,0,train
LRL_2025-12-12_1_22002156,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,22002156,Mun Mun Can Run,6,3,8,0.7142857142857143,0,1,train
LRL_2025-12-12_1_22004645,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,22004645,Bourbon N Lace,7,1,8,1.0,1,1,train
LRL_2025-12-12_1_21003278,LRL_2025-12-12_1,LRL,2025-12-12,1,7F,7.0,D,SOC,27900,21003278,Weekend Wife,8,5,8,0.4285714285714286,0,0,train
LRL_2025-12-12_2_20020224,LRL_2025-12-12_2,LRL,2025-12-12,2,1 1/16M,8.5,D,SOC,40885,20020224,Mosler Time,1,3,5,0.5,0,1,train
LRL_2025-12-12_2_20016574,LRL_2025-12-12_2,LRL,2025-12-12,2,1 1/16M,8.5,D,SOC,40885,20016574,Feeling Woozy,2,1,5,1.0,1,1,train
LRL_2025-12-12_2_21019098,LRL_2025-12-12_2,LRL,2025-12-12,2,1 1/16M,8.5,D,SOC,40885,21019098,Uncle Cat,3,4,5,0.25,0,0,train
LRL_2025-12-12_2_19010909,LRL_2025-12-12_2,LRL,2025-12-12,2,1 1/16M,8.5,D,SOC,40885,19010909,Tops the Chart,4,2,5,0.75,0,1,train
LRL_2025-12-12_2_21001404,LRL_2025-12-12_2,LRL,2025-12-12,2,1 1/16M,8.5,D,SOC,40885,21001404,Watch Out World,5,5,5,0.0,0,0,train
LRL_2025-12-12_3_21007178,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,21007178,Stress Reliever,1,2,6,0.8,0,1,train
LRL_2025-12-12_3_21000940,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,21000940,Gourmet,2,4,6,0.4,0,0,train
LRL_2025-12-12_3_22006185,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,22006185,She's a Bombshell,3,5,6,0.19999999999999996,0,0,train
LRL_2025-12-12_3_22005270,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,22005270,Boutwell Time,4,1,6,1.0,1,1,train
LRL_2025-12-12_3_22002084,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,22002084,Don't Fool With Me,5,6,6,0.0,0,0,train
LRL_2025-12-12_3_21010411,LRL_2025-12-12_3,LRL,2025-12-12,3,6F,6.0,D,SOC,30450,21010411,Anita Beer,6,3,6,0.6,0,1,train
LRL_2025-12-12_4_23018806,LRL_2025-12-12_4,LRL,2025-12-12,4,6F,6.0,D,AOC,53165,23018806,Bonsai Warrior,1,5,5,0.0,0,0,train
LRL_2025-12-12_4_23001383,LRL_2025-12-12_4,LRL,2025-12-12,4,6F,6.0,D,AOC,53165,23001383,Spidey Man,2,1,5,1.0,1,1,train
LRL_2025-12-12_4_23002714,LRL_2025-12-12_4,LRL,2025-12-12,4,6F,6.0,D,AOC,53165,23002714,Lundi Loot,3,3,5,0.5,0,1,train
LRL_2025-12-12_4_23008967,LRL_2025-12-12_4,LRL,2025-12-12,4,6F,6.0,D,AOC,53165,23008967,Ihaveanappforthat,4,2,5,0.75,0,1,train
LRL_2025-12-12_4_23010766,LRL_2025-12-12_4,LRL,2025-12-12,4,6F,6.0,D,AOC,53165,23010766,Prince of Darkness,5,4,5,0.25,0,0,train
LRL_2025-12-12_5_23006689,LRL_2025-12-12_5,LRL,2025-12-12,5,7F,7.0,D,MSW,51700,23006689,Truly Thrilling,1,5,5,0.0,0,0,train
LRL_2025-12-12_5_23014050,LRL_2025-12-12_5,LRL,2025-12-12,5,7F,7.0,D,MSW,51700,23014050,Celtic Harp,2,1,5,1.0,1,1,train
LRL_2025-12-12_5_23014066,LRL_2025-12-12_5,LRL,2025-12-12,5,7F,7.0,D,MSW,51700,23014066,Clearly Sophia,3,4,5,0.25,0,0,train
LRL_2025-12-12_5_23016859,LRL_2025-12-12_5,LRL,2025-12-12,5,7F,7.0,D,MSW,51700,23016859,Kiss Me Mo,4,3,5,0.5,0,1,train
LRL_2025-12-12_5_23000688,LRL_2025-12-12_5,LRL,2025-12-12,5,7F,7.0,D,MSW,51700,23000688,Juniper's Jubilee,5,2,5,0.75,0,1,train
LRL_2025-12-12_6_20001085,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,20001085,Jolly by Golly,1,2,8,0.8571428571428572,0,1,train
LRL_2025-12-12_6_F0047121,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,F0047121,Masen (GB),2,8,8,0.0,0,0,train
LRL_2025-12-12_6_19008473,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,19008473,Hatch,3,6,8,0.2857142857142857,0,0,train
LRL_2025-12-12_6_17020018,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,17020018,Self Taught,4,3,8,0.7142857142857143,0,1,train
LRL_2025-12-12_6_21019628,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,21019628,El Divino Nino,5,4,8,0.5714285714285714,0,0,train
LRL_2025-12-12_6_18015442,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,18015442,Magic Spin,6,5,8,0.4285714285714286,0,0,train
LRL_2025-12-12_6_19009621,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,19009621,Brother Conway,7,1,8,1.0,1,1,train
LRL_2025-12-12_6_22006543,LRL_2025-12-12_6,LRL,2025-12-12,6,7F,7.0,D,SOC,25020,22006543,Let's Have a Party,8,7,8,0.1428571428571429,0,0,train
LRL_2025-12-12_7_21008503,LRL_2025-12-12_7,LRL,2025-12-12,7,1M,8.0,D,ALW,48000,21008503,Concrete Faze,1,1,5,1.0,1,1,train
LRL_2025-12-12_7_21000753,LRL_2025-12-12_7,LRL,2025-12-12,7,1M,8.0,D,ALW,48000,21000753,Princess Lucia,2,3,5,0.5,0,1,train
LRL_2025-12-12_7_21010064,LRL_2025-12-12_7,LRL,2025-12-12,7,1M,8.0,D,ALW,48000,21010064,Society Ball,3,5,5,0.0,0,0,train
LRL_2025-12-12_7_22008993,LRL_2025-12-12_7,LRL,2025-12-12,7,1M,8.0,D,ALW,48000,22008993,Nancy Mary,4,2,5,0.75,0,1,train
LRL_2025-12-12_7_21003964,LRL_2025-12-12_7,LRL,2025-12-12,7,1M,8.0,D,ALW,48000,21003964,Juniper Juice,5,4,5,0.25,0,0,train
LRL_2025-12-12_8_19005959,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,19005959,Woodline,1,4,6,0.4,0,0,train
LRL_2025-12-12_8_22006170,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,22006170,Probale Ten,2,6,6,0.0,0,0,train
LRL_2025-12-12_8_20013127,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,20013127,The Heights,3,3,6,0.6,0,1,train
LRL_2025-12-12_8_19011495,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,19011495,Daufuskie Island,4,5,6,0.19999999999999996,0,0,train
LRL_2025-12-12_8_18001931,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,18001931,The Wolfman,5,2,6,0.8,0,1,train
LRL_2025-12-12_8_19017159,LRL_2025-12-12_8,LRL,2025-12-12,8,6F,6.0,D,CLM,20700,19017159,Pudge Boy Palace,6,1,6,1.0,1,1,train
LRL_2025-12-13_1_22016308,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,22016308,Straight to Water,1,1,6,1.0,1,1,train
LRL_2025-12-13_1_22001273,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,22001273,Tiny Lake,2,6,6,0.0,0,0,train
LRL_2025-12-13_1_20002819,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,20002819,Chance,3,2,6,0.8,0,1,train
LRL_2025-12-13_1_22003166,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,22003166,Speedy Alex,4,5,6,0.19999999999999996,0,0,train
LRL_2025-12-13_1_21018249,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,21018249,Shadow Surge,5,4,6,0.4,0,0,train
LRL_2025-12-13_1_22004675,LRL_2025-12-13_1,LRL,2025-12-13,1,7F,7.0,D,SOC,33150,22004675,Schrader,6,3,6,0.6,0,1,train
LRL_2025-12-13_2_16012148,LRL_2025-12-13_2,LRL,2025-12-13,2,1 1/8M,9.0,D,SOC,24000,16012148,Bold Endeavor,1,2,5,0.75,0,1,train
LRL_2025-12-13_2_18003394,LRL_2025-12-13_2,LRL,2025-12-13,2,1 1/8M,9.0,D,SOC,24000,18003394,Fan Club,2,1,5,1.0,1,1,train
LRL_2025-12-13_2_20003449,LRL_2025-12-13_2,LRL,2025-12-13,2,1 1/8M,9.0,D,SOC,24000,20003449,Master of None,3,4,5,0.25,0,0,train
LRL_2025-12-13_2_21004220,LRL_2025-12-13_2,LRL,2025-12-13,2,1 1/8M,9.0,D,SOC,24000,21004220,Masakado,4,3,5,0.5,0,1,train
LRL_2025-12-13_2_19012610,LRL_2025-12-13_2,LRL,2025-12-13,2,1 1/8M,9.0,D,SOC,24000,19012610,Catatumbo,5,5,5,0.0,0,0,train
LRL_2025-12-13_3_22010453,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,22010453,Lost River,1,3,6,0.6,0,1,train
LRL_2025-12-13_3_22010143,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,22010143,Infastuation,2,6,6,0.0,0,0,train
LRL_2025-12-13_3_21008555,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,21008555,Feelin So Lucky,3,5,6,0.19999999999999996,0,0,train
LRL_2025-12-13_3_22016324,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,22016324,Bugged Out,4,4,6,0.4,0,0,train
LRL_2025-12-13_3_22008315,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,22008315,On a Proud Note,5,1,6,1.0,1,1,train
LRL_2025-12-13_3_21004579,LRL_2025-12-13_3,LRL,2025-12-13,3,5 1/2F,5.5,D,CLM,24700,21004579,Bond's Belle,6,2,6,0.8,0,1,train
LRL_2025-12-13_4_23005429,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23005429,Paid Vacation,1,5,6,0.19999999999999996,0,0,train
LRL_2025-12-13_4_23005168,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23005168,Greyline Station,2,2,6,0.8,0,1,train
LRL_2025-12-13_4_23017715,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23017715,Lino's Fire,3,1,6,1.0,1,1,train
LRL_2025-12-13_4_23004415,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23004415,Tiz the Great,4,6,6,0.0,0,0,train
LRL_2025-12-13_4_23014784,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23014784,Finny,5,3,6,0.6,0,1,train
LRL_2025-12-13_4_23014465,LRL_2025-12-13_4,LRL,2025-12-13,4,1M,8.0,D,MCL,30450,23014465,Master Schemer,6,4,6,0.4,0,0,train
LRL_2025-12-13_5_23005943,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23005943,Golden Sand,1,2,7,0.8333333333333334,0,1,train
LRL_2025-12-13_5_23016365,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23016365,Dancing Denae,2,5,7,0.33333333333333337,0,0,train
LRL_2025-12-13_5_23009922,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23009922,Our Day Will Come,3,1,7,1.0,1,1,train
LRL_2025-12-13_5_23019191,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23019191,Palacios,4,3,7,0.6666666666666667,0,1,train
LRL_2025-12-13_5_23014975,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23014975,Mister Roscoe,5,6,7,0.16666666666666663,0,0,train
LRL_2025-12-13_5_23014565,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23014565,Feels So Right,6,4,7,0.5,0,0,train
LRL_2025-12-13_5_23005166,LRL_2025-12-13_5,LRL,2025-12-13,5,1M,8.0,D,CLM,45300,23005166,Fowl Mouth,7,7,7,0.0,0,0,train
LRL_2025-12-13_6_22002577,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,22002577,Breezing Up,1,6,7,0.16666666666666663,0,0,train
LRL_2025-12-13_6_21004771,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,21004771,Happy Jaunt,2,7,7,0.0,0,0,train
LRL_2025-12-13_6_22008047,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,22008047,Summer Vibes,3,4,7,0.5,0,0,train
LRL_2025-12-13_6_21016438,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,21016438,Rapidity,4,5,7,0.33333333333333337,0,0,train
LRL_2025-12-13_6_22004627,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,22004627,Just for the Money,5,3,7,0.6666666666666667,0,1,train
LRL_2025-12-13_6_22015100,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,22015100,Do It for Michael,6,2,7,0.8333333333333334,0,1,train
LRL_2025-12-13_6_22006485,LRL_2025-12-13_6,LRL,2025-12-13,6,6F,6.0,D,SOC,27760,22006485,Fear Nothing,7,1,7,1.0,1,1,train
LRL_2025-12-13_7_20016522,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,20016522,On the Mark,1,1,6,1.0,1,1,train
LRL_2025-12-13_7_20007029,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,20007029,Sheriff Ronnie,2,4,6,0.4,0,0,train
LRL_2025-12-13_7_20013954,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,20013954,Cattivo Ragazzo,3,3,6,0.6,0,1,train
LRL_2025-12-13_7_18005570,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,18005570,Tenebris,4,2,6,0.8,0,1,train
LRL_2025-12-13_7_18007346,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,18007346,Manor House,5,6,6,0.0,0,0,train
LRL_2025-12-13_7_17007087,LRL_2025-12-13_7,LRL,2025-12-13,7,6F,6.0,D,AOC,53795,17007087,Magic Mule,6,5,6,0.19999999999999996,0,0,train
LRL_2025-12-13_8_22016072,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,22016072,Hot Rod Kitty,1,6,6,0.0,0,0,train
LRL_2025-12-13_8_21008850,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,21008850,In the Dance,2,1,6,1.0,1,1,train
LRL_2025-12-13_8_22019160,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,22019160,All the Hardways,3,5,6,0.19999999999999996,0,0,train
LRL_2025-12-13_8_19010610,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,19010610,Carvellian Quest,4,4,6,0.4,0,0,train
LRL_2025-12-13_8_22000284,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,22000284,Crab Daddy,5,2,6,0.8,0,1,train
LRL_2025-12-13_8_21010862,LRL_2025-12-13_8,LRL,2025-12-13,8,1M,8.0,D,ALW,48000,21010862,Formal Affair,6,3,6,0.6,0,1,train
LRL_2025-12-13_9_23004937,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23004937,Holy Storm,1,3,7,0.6666666666666667,0,1,train
LRL_2025-12-13_9_23011140,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23011140,Shenadoah Sunrise,2,4,7,0.5,0,0,train
LRL_2025-12-13_9_23007699,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23007699,Kuaga,3,2,7,0.8333333333333334,0,1,train
LRL_2025-12-13_9_23012905,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23012905,Last Gift,4,7,7,0.0,0,0,train
LRL_2025-12-13_9_23005659,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23005659,Diamond N Dress,5,5,7,0.33333333333333337,0,0,train
LRL_2025-12-13_9_23016039,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23016039,Oscar Bound,6,6,7,0.16666666666666663,0,0,train
LRL_2025-12-13_9_23013929,LRL_2025-12-13_9,LRL,2025-12-13,9,6F,6.0,D,CLM,34550,23013929,Yes Picnic,7,1,7,1.0,1,1,train
LRL_2025-12-14_1_17011275,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,17011275,Prince Khozan,1,2,7,0.8333333333333334,0,1,train
LRL_2025-12-14_1_15000089,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,15000089,Bode's Maker,2,3,7,0.6666666666666667,0,1,train
LRL_2025-12-14_1_19002713,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,19002713,Backnthewoods,3,4,7,0.5,0,0,train
LRL_2025-12-14_1_20012355,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,20012355,Admit Nothing,4,7,7,0.0,0,0,train
LRL_2025-12-14_1_20015303,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,20015303,Alvy,5,1,7,1.0,1,1,train
LRL_2025-12-14_1_F0046453,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,F0046453,Southern Horse (ARG),6,5,7,0.33333333333333337,0,0,train
LRL_2025-12-14_1_19001576,LRL_2025-12-14_1,LRL,2025-12-14,1,1 1/16M,8.5,D,CLM,22400,19001576,Golden Purchase,7,6,7,0.16666666666666663,0,0,train
LRL_2025-12-14_2_23004610,LRL_2025-12-14_2,LRL,2025-12-14,2,1 1/16M,8.5,D,AOC,49000,23004610,Bala de Plata,1,2,4,0.6666666666666667,0,1,train
LRL_2025-12-14_2_23015101,LRL_2025-12-14_2,LRL,2025-12-14,2,1 1/16M,8.5,D,AOC,49000,23015101,Let's Go Lando,2,3,4,0.33333333333333337,0,1,train
LRL_2025-12-14_2_23017670,LRL_2025-12-14_2,LRL,2025-12-14,2,1 1/16M,8.5,D,AOC,49000,23017670,Boss Mode,3,4,4,0.0,0,0,train
LRL_2025-12-14_2_23013139,LRL_2025-12-14_2,LRL,2025-12-14,2,1 1/16M,8.5,D,AOC,49000,23013139,Wild Warrior,4,1,4,1.0,1,1,train
LRL_2025-12-14_3_23010382,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23010382,Kittyup,1,6,8,0.2857142857142857,0,0,train
LRL_2025-12-14_3_23002688,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23002688,Secret Oaks,2,3,8,0.7142857142857143,0,1,train
LRL_2025-12-14_3_23009173,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23009173,Bulma,3,5,8,0.4285714285714286,0,0,train
LRL_2025-12-14_3_23001790,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23001790,Flying Perfection,4,8,8,0.0,0,0,train
LRL_2025-12-14_3_23008616,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23008616,I'm a Lil Wicked,5,4,8,0.5714285714285714,0,0,train
LRL_2025-12-14_3_23014518,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23014518,Only Maria,6,1,8,1.0,1,1,train
LRL_2025-12-14_3_23016206,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23016206,Sassy Senorita,7,2,8,0.8571428571428572,0,1,train
LRL_2025-12-14_3_23000425,LRL_2025-12-14_3,LRL,2025-12-14,3,6F,6.0,D,MCL,25700,23000425,Ever Yours,8,7,8,0.1428571428571429,0,0,train
LRL_2025-12-14_4_18001544,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,18001544,It's Sizzling Time,1,1,7,1.0,1,1,train
LRL_2025-12-14_4_21012195,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,21012195,Prom Knight,2,3,7,0.6666666666666667,0,1,train
LRL_2025-12-14_4_21013577,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,21013577,Little Lance,3,2,7,0.8333333333333334,0,1,train
LRL_2025-12-14_4_20013447,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,20013447,Vamos Viejo,4,7,7,0.0,0,0,train
LRL_2025-12-14_4_19022004,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,19022004,Song Runner,5,4,7,0.5,0,0,train
LRL_2025-12-14_4_21004662,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,21004662,Likebelivingnmagic,6,5,7,0.33333333333333337,0,0,train
LRL_2025-12-14_4_20004769,LRL_2025-12-14_4,LRL,2025-12-14,4,5 1/2F,5.5,D,CLM,19450,20004769,Island d'Lite,7,6,7,0.16666666666666663,0,0,train
LRL_2025-12-14_5_21002357,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,21002357,Margaret P,1,4,7,0.5,0,0,train
LRL_2025-12-14_5_22001067,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22001067,Runsweetly,2,2,7,0.8333333333333334,0,1,train
LRL_2025-12-14_5_22002328,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22002328,Ready for Magic,3,5,7,0.33333333333333337,0,0,train
LRL_2025-12-14_5_22013360,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22013360,Persian,4,3,7,0.6666666666666667,0,1,train
LRL_2025-12-14_5_22005591,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22005591,Sunflower State,5,7,7,0.0,0,0,train
LRL_2025-12-14_5_22003414,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22003414,Devastating,6,1,7,1.0,1,1,train
LRL_2025-12-14_5_22006659,LRL_2025-12-14_5,LRL,2025-12-14,5,6F,6.0,D,SOC,31850,22006659,Wunderkind,7,6,7,0.16666666666666663,0,0,train
LRL_2025-12-14_6_23016656,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23016656,Let Her Pass By,1,7,7,0.0,0,0,train
LRL_2025-12-14_6_23000429,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23000429,Stroll Trippin,2,3,7,0.6666666666666667,0,1,train
LRL_2025-12-14_6_23004717,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23004717,Stylish Gem,3,4,7,0.5,0,0,train
LRL_2025-12-14_6_23002970,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23002970,Hoof and Boots,4,2,7,0.8333333333333334,0,1,train
LRL_2025-12-14_6_23009121,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23009121,Shantatakescharge,5,6,7,0.16666666666666663,0,0,train
LRL_2025-12-14_6_23012748,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23012748,Barbados Bulldog,6,1,7,1.0,1,1,train
LRL_2025-12-14_6_23015826,LRL_2025-12-14_6,LRL,2025-12-14,6,5 1/2F,5.5,D,MCL,33650,23015826,Spring Training,7,5,7,0.33333333333333337,0,0,train
LRL_2025-12-14_7_22003776,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,22003776,Love You More,1,1,6,1.0,1,1,train
LRL_2025-12-14_7_20011903,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,20011903,Greek Heiress,2,5,6,0.19999999999999996,0,0,train
LRL_2025-12-14_7_22010639,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,22010639,Phlying Phyllis,3,2,6,0.8,0,1,train
LRL_2025-12-14_7_22001496,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,22001496,Beautiful McClean,4,4,6,0.4,0,0,train
LRL_2025-12-14_7_22003953,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,22003953,Vanilla Sundae,5,6,6,0.0,0,0,train
LRL_2025-12-14_7_21011854,LRL_2025-12-14_7,LRL,2025-12-14,7,7F,7.0,D,ALW,49735,21011854,Old Bay,6,3,6,0.6,0,1,train
LRL_2025-12-14_8_20015226,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,20015226,Diamond Sue,1,2,6,0.8,0,1,train
LRL_2025-12-14_8_22009607,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,22009607,My Dear Antonia,2,1,6,1.0,1,1,train
LRL_2025-12-14_8_22000246,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,22000246,Fiveclocksomewhere,3,4,6,0.4,0,0,train
LRL_2025-12-14_8_22017992,LRL_2025-12-14_8,LRL,2025-12-14,8,1 1/16M,8.5,D,SOC,30900,22017992,Nobody's Girl,4,3,6,0.6,0,1,train
